Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.441766	Node10111	0	5	LastDelay	0.0417664	41766.4	1	2
0.441766	Node10111	0	5	FullDelay	0.0417664	41766.4	1	2
0.441766	Node20101_	0	1	LastDelay	0.0417664	41766.4	1	2
0.441766	Node20101_	0	1	FullDelay	0.0417664	41766.4	1	2
0.449533	Node20010	0	8	LastDelay	0.0995328	99532.8	1	5
0.449533	Node20010	0	8	FullDelay	0.0995328	99532.8	1	5
0.453091	Node10101	0	4	LastDelay	0.0830912	83091.2	1	4
0.453091	Node10101	0	4	FullDelay	0.0830912	83091.2	1	4
0.453091	Node20011_	0	5	LastDelay	0.0830912	83091.2	1	4
0.453091	Node20011_	0	5	FullDelay	0.0830912	83091.2	1	4
0.459533	Node40000	0	6	LastDelay	0.0995328	99532.8	1	5
0.459533	Node40000	0	6	FullDelay	0.0995328	99532.8	1	5
0.461766	Node10001_	0	6	LastDelay	0.0417664	41766.4	1	2
0.461766	Node10001_	0	6	FullDelay	0.0417664	41766.4	1	2
0.461766	Node20111	0	1	LastDelay	0.0417664	41766.4	1	2
0.461766	Node20111	0	1	FullDelay	0.0417664	41766.4	1	2
0.461766	Node20111_	0	1	LastDelay	0.0317664	31766.4	1	2
0.461766	Node20111_	0	1	FullDelay	0.0317664	31766.4	1	2
0.46265	Node30100	0	10	LastDelay	0.0626496	62649.6	1	3
0.46265	Node30100	0	10	FullDelay	0.0626496	62649.6	1	3
0.463091	Node20100	0	3	LastDelay	0.0830912	83091.2	1	4
0.463091	Node20100	0	3	FullDelay	0.0830912	83091.2	1	4
0.469533	Node40001	0	7	LastDelay	0.0995328	99532.8	1	5
0.469533	Node40001	0	7	FullDelay	0.0995328	99532.8	1	5
0.469533	Node40011_	0	7	LastDelay	0.0595328	59532.8	1	5
0.469533	Node40011_	0	7	FullDelay	0.0595328	59532.8	1	5
0.471766	Node10010	0	1	LastDelay	0.0417664	41766.4	1	2
0.471766	Node10010	0	1	FullDelay	0.0417664	41766.4	1	2
0.471766	Node10011	0	1	LastDelay	0.0317664	31766.4	1	2
0.471766	Node10011	0	1	FullDelay	0.0317664	31766.4	1	2
0.471766	Node10011_	0	1	LastDelay	0.0217664	21766.4	1	2
0.471766	Node10011_	0	1	FullDelay	0.0217664	21766.4	1	2
0.471766	Node20001	0	4	LastDelay	0.0417664	41766.4	1	2
0.471766	Node20001	0	4	FullDelay	0.0417664	41766.4	1	2
0.47265	Node20110	0	4	LastDelay	0.0626496	62649.6	1	3
0.47265	Node20110	0	4	FullDelay	0.0626496	62649.6	1	3
0.479533	Node40001_	0	2	LastDelay	0.0995328	99532.8	1	5
0.479533	Node40001_	0	2	FullDelay	0.0995328	99532.8	1	5
