Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.369533	Node20010	0	6	FullDelay	0.0695328	69532.8	2	5
0.369533	Node30010	0	81	LastDelay	0.0995328	99532.8	1	5
0.369533	Node30010	0	81	FullDelay	0.0995328	99532.8	1	5
0.369961	Node20111	0	14	LastDelay	0.0999608	99960.8	1	5
0.369961	Node20111	0	14	FullDelay	0.0999608	99960.8	1	5
0.370389	Node20011_	0	39	LastDelay	0.100389	100389	1	5
0.370389	Node20011_	0	39	FullDelay	0.100389	100389	1	5
0.370883	Node10000	0	11	LastDelay	0.0208832	20883.2	1	1
0.370883	Node10000	0	11	FullDelay	0.0208832	20883.2	1	1
0.379533	Node10010	0	57	LastDelay	0.0995328	99532.8	1	5
0.379533	Node10010	0	57	FullDelay	0.0995328	99532.8	1	5
0.379533	Node20100	0	15	LastDelay	0.0995328	99532.8	1	5
0.379533	Node20100	0	15	FullDelay	0.0995328	99532.8	1	5
0.379533	Node30011	0	31	LastDelay	0.0995328	99532.8	1	5
0.379533	Node30011	0	31	FullDelay	0.0995328	99532.8	1	5
0.379961	Node10101_	0	7	LastDelay	0.0999608	99960.8	1	5
0.379961	Node10101_	0	7	FullDelay	0.0999608	99960.8	1	5
0.379961	Node20001	0	26	LastDelay	0.0999608	99960.8	1	5
0.379961	Node20001	0	26	FullDelay	0.0999608	99960.8	1	5
0.380389	Node20111_	0	2	LastDelay	0.100389	100389	1	5
0.380389	Node20111_	0	2	FullDelay	0.100389	100389	1	5
0.380883	Node10001	0	27	LastDelay	0.0208832	20883.2	1	1
0.380883	Node10001	0	27	FullDelay	0.0208832	20883.2	1	1
0.389533	Node10110	0	37	LastDelay	0.0995328	99532.8	1	5
0.389533	Node10110	0	37	FullDelay	0.0995328	99532.8	1	5
0.389533	Node20001_	0	53	LastDelay	0.0995328	99532.8	1	5
0.389533	Node20001_	0	53	FullDelay	0.0995328	99532.8	1	5
0.389961	Node10011	0	36	LastDelay	0.0999608	99960.8	1	5
0.389961	Node10011	0	36	FullDelay	0.0999608	99960.8	1	5
0.389961	Node20101	0	10	LastDelay	0.0999608	99960.8	1	5
0.389961	Node20101	0	10	FullDelay	0.0999608	99960.8	1	5
0.390389	Node10100	0	36	LastDelay	0.0803888	80388.8	1	5
0.390389	Node10100	0	36	FullDelay	0.0803888	80388.8	1	5
0.390389	Node30011_	0	3	LastDelay	0.100389	100389	1	5
0.390389	Node30011_	0	3	FullDelay	0.100389	100389	1	5
0.399533	Node30100	0	10	LastDelay	0.0995328	99532.8	1	5
0.399533	Node30100	0	10	FullDelay	0.0995328	99532.8	1	5
0.399533	Node10000	0	4	LastDelay	0.0995328	99532.8	1	5
0.399533	Node10000	0	4	FullDelay	0.399533	399533	2	5
0.399961	Node20100	0	4	LastDelay	0.0699608	69960.8	1	5
0.399961	Node20100	0	4	FullDelay	0.0699608	69960.8	1	5
0.399961	Node20101_	0	4	LastDelay	0.0999608	99960.8	1	5
0.399961	Node20101_	0	4	FullDelay	0.0999608	99960.8	1	5
0.399961	Node20111	0	4	LastDelay	0.0799608	79960.8	1	5
